scode,sname,b,c,t,y,p,st,sh,r,mg,bps,xsmll,pn
39,中集集团,0.1624,"""-""",14675987000,40.94699059,509681000,24.17796338,-30.1128,1.76,9.34287055,0.03204075,18.33245696,金属制品
35,中国天楹,0.02,"""-""",238776905,46.60842797,22788430.12,-36.96785574,-70.2415,1.1,1.68357743,-2.70E-05,41.90173016,环保工程
31,中粮地产,0.08,"""-""",1719083494,-47.35805317,142744056.4,-21.71134236,-77.8151,2.4,3.18775952,-2.4641358,52.77054135,房地产
30,富奥股份,0.17,"""-""",1718361034,33.13725316,221064865,41.06351405,40.2818,4.18,4.17449697,0.07009062,17.88369674,汽车行业
200030,富奥B,0.17,"""-""",1718361034,33.13725316,221064865,41.06351405,40.2818,4.18,4.17449697,0.07009062,17.88369674,汽车行业
27,深圳能源,0.0283,"""-""",2563060353,26.93082086,112265412.2,-45.00020465,1128.8853,0.52,5.4746109,0.15291864,21.83521106,公用事业
22,深赤湾A,0.215,"""-""",468384678.4,6.10989272,138844491,14.5383108,32.0615,2.9,7.52393738,0.38228853,44.15267234,港口水运
200022,深赤湾B,0.215,"""-""",468384678.4,6.10989272,138844491,14.5383108,32.0615,2.9,7.52393738,0.38228853,44.15267234,港口水运
17,深中华A,0.0004,"""-""",23303201.13,5.92720845,212322.25,45.07281715,-59.4084,1.47,0.02644611,-0.00260772,11.30234261,文教休闲
200017,深中华B,0.0004,"""-""",23303201.13,5.92720845,212322.25,45.07281715,-59.4084,1.47,0.02644611,-0.00260772,11.30234261,文教休闲
420011,中浩B5,0.01,"""-""",280429790.6,19.78980983,8534432.46,-12.86814598,-79.9872,0.38,1.40801921,-0.00701166,6.81327567,-
400011,中浩A5,0.01,"""-""",280429790.6,19.78980983,8534432.46,-12.86814598,-79.9872,0.38,1.40801921,-0.00701166,6.81327567,-
12,南玻A,0.08,"""-""",2284820940,17.20505453,170130942,-16.94263474,105.4169,2.15,3.84560049,0.21005624,23.67153008,玻璃陶瓷
200012,南玻B,0.08,"""-""",2284820940,17.20505453,170130942,-16.94263474,105.4169,2.15,3.84560049,0.21005624,23.67153008,玻璃陶瓷
10,美丽生态,-0.0311,"""-""",105001149,-13.40442675,-25508071.72,22.00953779,-242.2627,-1.16,2.67130321,0.954416,22.39790809,园林工程
2,万科A,0.063,"""-""",18589228819,27.22491173,695411556.9,-16.54055321,-94.5502,0.61,10.32428725,-0.86274166,29.80412415,房地产
600555,海航创新,-0.04,"""-""",6936115.37,-41.90945698,-49150872.55,-10.05212129,71.0304,-3.22,1.15141581,-0.03824627,-17.58055244,旅游酒店
900955,海创B股,-0.04,"""-""",6936115.37,-41.90945698,-49150872.55,-10.05212129,71.0304,-3.22,1.15141581,-0.03824627,-17.58055244,旅游酒店
900953,凯马B,0.0043,"""-""",1348541994,21.1613393,2728952.78,20.45848502,-93.7979,0.3231,1.32196573,0.10576006,6.45533019,汽车行业
900948,伊泰B股,0.27,"""-""",7114577371,84.87357688,881383892.3,3665.652664,-22.1013,3.6,7.46720102,0.86347493,33.15855001,煤炭采选
600320,振华重工,0.02,"""-""",4223173077,-8.89658828,66367907,23.68752025,16.7424,0.43,3.49717116,0.13240348,18.03933751,机械行业
900947,振华B股,0.02,"""-""",4223173077,-8.89658828,66367907,23.68752025,16.7424,0.43,3.49717116,0.13240348,18.03933751,机械行业
600175,美都能源,0.0095,"""-""",1098498249,-7.1209663,33935809.96,135.9555159,-49.6861,0.3079,3.06530658,-0.12716235,9.27081998,石油行业
600163,中闽能源,0.05,"""-""",119469005.4,13.94249943,49656708.76,28.25834607,6.4241,3.094,1.63088392,0.0312021,66.99080396,电力行业
600160,巨化股份,0.087,"""-""",2921385212,22.59539999,184022075.2,634.7635428,128.4214,1.7501,5.02173378,0.04918931,18.54930711,化工行业
600159,大龙地产,-0.0211,"""-""",37346918.99,-80.22189982,-17469902.96,-181.131871,-220.4668621,-0.79,2.660814,-0.31351628,10.46459201,房地产
601939,建设银行,0.28,"""-""",1.70798E+11,-9.12293023,70012000000,3.03155168,86.0784,4.4075,6.47071187,1.05320575,"""-""",银行
793,华闻传媒,0.0125,"""-""",769399605,2.3056143,25140169.76,-85.64094499,-85.8678,0.26,4.72117103,-0.04917554,39.68214322,文化传媒
600896,览海投资,-0.21,"""-""",7462013.09,-95.26569177,-186208097.3,-263.3464827,35.5617,-8.13,2.50874603,-0.20757449,95.27356096,医疗行业
600894,广日股份,0.1128,"""-""",890603939.4,4.56584988,97009391.95,-12.44760533,-56.9115,1.4,8.06827127,-0.05392259,20.00245952,专用设备
600892,大晟文化,0.05,"""-""",31191249.57,-17.2520761,7672530.58,-60.21024977,-91.373,0.46,11.99290169,0.73685939,93.15720919,文化传媒
600536,中国软件,-0.18,"""-""",826896522.6,15.34255104,-88721944.6,-102.0356676,-136.4724,-4.39,3.99405773,-1.81782348,31.96477448,软件服务
600531,豫光金铅,0.0448,"""-""",3737844511,27.9877295,48841536.57,59.45199573,-57.8245,1.6,2.82379241,-0.53114924,4.39775212,有色金属
600530,交大昂立,0.043,"""-""",80255172.89,-11.95458939,33687491.57,9.29651157,2149.9908,2.02,2.14188975,-0.01164884,67.07634278,医药制造
600526,菲达环保,0.03,"""-""",750863536.1,7.56637487,16086619.79,-18.10354539,304.1224,0.63,4.65789518,-0.59197418,19.92848621,专用设备
600523,贵航股份,0.11,"""-""",915733508.4,26.9849092,32943157.2,86.44863902,-53.2208,1.56,7.36340563,0.09835177,21.25454003,汽车行业
582,北部湾港,0.11,"""-""",680045484.8,5.7026674,105197416.4,12.04911765,68.8703,1.65,6.75037443,0.15771067,34.78988599,港口水运
581,威孚高科,0.64,"""-""",2457239286,60.25939303,645645422,59.23331072,78.0945,4.88,13.40677105,0.09130103,19.8855996,汽车行业
200581,苏威孚B,0.64,"""-""",2457239286,60.25939303,645645422,59.23331072,78.0945,4.88,13.40677105,0.09130103,19.8855996,汽车行业
576,广东甘化,-0.0311,"""-""",67868291.48,-18.9865746,-13758649.07,5.67376007,-107.9343,-1.06,2.89616626,-0.05209018,-6.67808968,造纸印刷
790,泰合健康,0.0081,"""-""",99785669.21,20.63627909,3489830.67,-40.4192623,-94.4087,0.52,1.55290999,-0.15066433,48.84852814,医药制造
776,广发证券,0.28,"""-""",4900234658,3.01552929,2138526804,18.43925129,15.9062,2.67,10.68443037,-1.72650486,"""-""",券商信托
766,通化金马,0.0617,"""-""",197130208.7,52.80989448,59642863.91,17.3994418,-24.7696,1.42,4.32755894,-0.05250836,71.48718978,医药制造
400038,汇绿5,0.02,"""-""",137629401.6,37.09760815,16311860.1,266.4126068,-63.9983,1.99,1.18453215,-0.12039646,31.16990476,-
760,斯太尔,-0.06,"""-""",37456216.29,-6.5815077,-44552472.66,-27.2338111,-129.8251,-2.23,2.50561424,-0.08380245,3.5741931,汽车行业
600831,广电网络,0.06,"""-""",575283695,5.07393519,36460260.51,-27.07073584,251.2928,1.29,4.69200834,0.30564529,33.96275758,文化传媒
600827,百联股份,0.2,"""-""",13371740314,-5.42622292,360520558,-11.24169832,134.0771,2.16,9.38442767,0.18397884,20.65448009,商业百货
900923,百联B股,0.2,"""-""",13371740314,-5.42622292,360520558,-11.24169832,134.0771,2.16,9.38442767,0.18397884,20.65448009,商业百货
600824,益民集团,0.048,"""-""",541553389.9,-26.15547979,50423524.6,7.61881434,254.773,2.43,1.99022565,0.08201373,34.38896641,商业百货
600820,隧道股份,0.11,"""-""",5292852073,5.17990166,353632352,10.41974722,-41.4464,1.97,5.77336182,-0.27953787,10.59555389,工程建设
600819,耀皮玻璃,0.007,"""-""",719809072.9,3.42568657,6292866.99,40.35584574,-96.58,0.21,3.23554152,0.04186895,19.13159922,玻璃陶瓷
900918,耀皮B股,0.007,"""-""",719809072.9,3.42568657,6292866.99,40.35584574,-96.58,0.21,3.23554152,0.04186895,19.13159922,玻璃陶瓷
600818,中路股份,0.081,"""-""",120272875.7,-10.66877249,25964082.62,371.6176393,137.8159,4.26,1.95757665,-0.13685481,10.13960313,文教休闲
900915,中路B股,0.081,"""-""",120272875.7,-10.66877249,25964082.62,371.6176393,137.8159,4.26,1.95757665,-0.13685481,10.13960313,文教休闲
600815,*ST厦工,0.0212,"""-""",997719926.7,-22.02850991,20300234.45,127.6600857,100.9377,5.13,0.42357224,0.03565545,10.57387924,机械行业
600810,神马股份,0.1047,"""-""",3159382548,61.04209126,46306493.66,322.8268128,346.4242,1.86,5.67236073,0.6291701,7.34624949,化纤行业
600809,山西汾酒,0.54,"""-""",2180892582,48.28518183,467710587.3,58.7023248,203.8042,9.45,6.04065728,-0.06517235,71.48230042,酿酒行业
603166,福达股份,0.06,"""-""",337377996,34.61699163,35043102.37,213.6189537,-17.4127,1.66,3.59150604,-0.04906088,26.68037381,汽车行业
600917,重庆燃气,0.06,"""-""",1411654714,-1.49843118,95036279.36,0.12616181,8.0547,2.58,2.40120265,0.06429164,14.5970605,公用事业
834759,麦高控股,0.0306,"""-""",8961726.7,3.03431077,5984337.12,25.88006713,-27.6267,2.17,1.42548345,-0.00234021,"""-""",-
835319,康安租赁,0.06,"""-""",24738979.21,27.93758092,10937011.52,11.58485122,3.2109,3.91,1.50128422,0.05195142,71.35274144,-
834917,苏立科技,0.06,"""-""",64355629.86,216.517853,5823904.81,2482.383658,-15.6135,14.47,1.57499391,-0.08852132,25.87206657,-
834395,博信资产,"""-""","""-""",6433438.06,-19.44960988,229532.4,-84.90805559,-99.4509,"""-""",11.04192079,-0.12359113,"""-""",-
834440,怡丽科姆,0.06,"""-""",30770555.98,106.1614323,2096053.18,474.9912108,-63.1716,4.3,1.42932917,-0.04097035,23.63605966,-
835076,普邦担保,0.004,"""-""",6904304.13,-4.61827119,2219616.01,-32.99242403,172.9825,0.42,1.05177061,-0.00378259,"""-""",-
835312,上瑞控股,0.018,"""-""",14053048.29,-39.23134835,8718964.8,-51.56651187,420.8475,1.18,1.524707,0.08658962,"""-""",-
834783,成也保理,0.0035,"""-""",1291591.12,116.9236001,173978.7,335.0510535,-79.331,0.56,1.08991444,-0.00617348,"""-""",-
834401,苏河汇,0.23,"""-""",9864124.27,1139.142645,5532118.94,366.7581665,-59.4768,9.59,1.79905797,-0.10869351,"""-""",-
834540,众禄基金,-0.17,"""-""",7030988.81,-11.19229914,-5224067.69,-40.80180744,-327.1659,-18.13,0.87352388,0.11238982,82.24782312,-
833962,方富资本,0.03,"""-""",5344956.62,275.3237717,1421665.13,120.9509599,-26.0617,1.95,1.65678562,-0.05003169,"""-""",-
834340,宝利小贷,0.0135,"""-""",2128675.49,-37.38025984,1035848.94,-57.54825937,9153.5259,1.14,1.18861169,-0.11260356,"""-""",-
834000,国鑫农贷,0.02,"""-""",14392692.16,-13.75832176,6790808.75,-13.08662158,28.1501,2.32,1.18501249,0.26278879,"""-""",-
833982,龙腾农贷,0.0143,"""-""",3674170.63,-13.28200694,2151470.97,394.9190508,-20.9779,1.26,1.14624121,0.0063332,"""-""",-
834366,汇丰小贷,0.04,"""-""",3245489.23,-22.55387777,1836622.83,-38.16683738,3.3181,2.49,1.49450654,0.4553715,"""-""",-
834397,新安金融,"""-""","""-""",30106215.85,-66.76473556,-5659671.93,-110.7722573,-105.7268,-0.23,1.30345069,0.14049234,"""-""",-
833858,信中利,0.0889,"""-""",323343796.2,72.75889985,114735933,2.78936428,-57.773,3.4,2.67326568,-0.01267326,"""-""",-
833970,广盛小贷,0.01,"""-""",2410553.64,-3.29888522,1229138.29,23.35731334,-73.327,1.27,1.18070159,0.14432568,"""-""",-
833953,唯思软件,0.07,"""-""",5253933.99,461.7789569,3050876.51,411.5445807,5064.8928,6.25,1.08217944,0.04520695,93.34149704,-
833744,世纪本原,0.1,"""-""",40710291.71,114.6727869,1934087.31,1743.422697,"""-""",3.75,2.82086764,-0.78306729,16.51279074,-
833880,中城投资,0.01,"""-""",94435914.65,-55.88639897,10396101.37,-78.12683869,-25.1863,0.45,1.4296628,0.04068262,54.86229037,-
833945,滨江科贷,0.03,"""-""",9772250.55,7.7757691,5756537.88,4.37066172,-30.6717,2.3,1.26354838,-0.10556494,"""-""",-
833790,嘉元科技,0.12,"""-""",113090855.8,37.33147588,17407929.74,72.33427687,-37.4846,3.84,2.38731329,0.25098611,28.76642429,-
833684,联赢激光,0.15,"""-""",124424663.1,44.77812765,19711161.76,12.28371027,"""-""",5.44,2.56798477,-0.12503227,45.08254674,-
833838,美世创投,-0.003,"""-""","""-""","""-""",-840206.18,-169.8534104,84.0677,-0.33,1.06945173,-0.00501762,"""-""",-
300638,广和通,0.1011,"""-""",84699894,27.44880819,6065593.69,37.12036278,-71.3171,4.16,4.13692551,-0.63271974,29.80496559,通讯行业
833565,方元资产,-0.05,"""-""",5263871.95,-28.27627802,-5518213.49,50.81316044,-161.3392,-2.74,1.84017424,-0.03535372,"""-""",-
833502,联创投资,0.04,"""-""",13316173.25,21.13228557,696072.64,-42.94738384,-99.203,0.17,79.21670661,-4.42376015,"""-""",-
603586,金麒麟,0.29,"""-""",351580121.5,34.78626233,45974973.97,11.65934355,-12.0059,4.54,9.48576652,0.09577055,32.51170587,汽车行业
833446,日升昌,-0.003,"""-""",2682506.62,-50.68983455,-441077.19,-118.5043458,96.4626,-0.26,1.13568646,0.06953449,"""-""",-
603826,坤彩科技,0.0973,"""-""",104060334.3,27.19353148,26259409.5,47.2272175,-12.3606,5.18,1.92479918,0.04641413,47.39639011,材料行业
603906,龙蟠科技,0.22,"""-""",333818433.8,44.16911449,33698952.51,69.54019196,31.754,4.54,5.42439494,0.16356106,33.61976209,化工行业
603050,科林电气,0.045,"""-""",125446814.4,66.9010329,4467263.62,17.36875299,-89.8111,0.7,6.25400804,-0.44941955,31.85960735,输配电气
603078,江化微,0.2591,"""-""",79087175.1,13.14401149,11659744.6,5.499667,-36.5449,3.06,11.76742796,0.06915032,36.70781063,化工行业
603179,新泉股份,0.46,"""-""",820417337,242.5463181,55434022.1,168.6035988,31.6442,8.84,7.13446496,-0.04690432,21.60395618,汽车行业
832924,明石创新,0.05,"""-""",213156296.7,445.0161817,185276276.3,60.81658115,45.9077,3.11,1.59710817,-0.00701543,39.31971015,-
833214,汇乐环保,0.05,"""-""",9817546.69,114.1158674,463617.03,124.0400718,115.7851,15.36,0.36115001,-0.16142556,47.91811314,-
603768,常青股份,0.2305,"""-""",501541057.6,53.08562026,35267164.34,-13.137985,10.5934,4.62,7.67274655,-0.31276813,21.52152979,汽车行业
832793,同创伟业,0.07,"""-""",56094713.74,18.00685912,30827548.64,24.38698784,-14.2591,4.08,1.8137789,0.0947288,"""-""",-
2852,道道全,0.68,"""-""",654630758,17.14831754,51244266.57,-2.41451838,16165.3469,7.43,17.84293893,-1.05973614,15.40113152,食品饮料
600996,贵广网络,0.05,"""-""",404735255.8,-20.74896069,52054315.17,-68.56452352,112.5425,1.31,3.76741759,0.00834918,33.50584237,文化传媒
603630,拉芳家化,0.26,"""-""",234852005.1,1.70338995,34063254.41,14.35545003,-27.4175,3.97,9.3314153,0.10995799,60.6360129,化工行业
832945,金长城,0.01,"""-""",2306488.93,-28.51703981,1388562.8,-30.42949544,4.8402,1.01,1.25912746,0.07723676,"""-""",-
603656,泰禾光电,0.22,"""-""",77043746.37,0.72572638,12396547.15,2.37948551,-49.4284,3.18,10.11490754,-0.08666013,53.43347364,机械行业
603817,海峡环保,0.0597,"""-""",85552195.6,4.86700801,22389203.43,-8.27598722,-32.4778,2.08,3.03941723,0.10091676,55.79762274,环保工程
603337,杰克股份,0.39,"""-""",718342971,37.50214006,81380877.82,53.46151154,34.3488,5.49,9.46112726,0.58917868,30.19115461,专用设备
166,申万宏源,0.05,"""-""",2825717739,-3.87993752,971823577.6,-7.15357961,-37.7039,1.84,2.66112058,-0.9421795,"""-""",券商信托
832343,天秦股份,-0.0173,"""-""",3051346.53,-22.60071998,-1733906.23,-447.8802382,-152.4031,"""-""",1.0508934,-0.00902496,"""-""",-
603908,牧高笛,0.44,"""-""",136132662.6,7.84465873,24393675.48,27.78076549,457.0368,6.12,6.69434709,0.0523641,34.73141856,纺织服装
603208,江山欧派,0.29,"""-""",180597454.9,74.17449223,19385900.08,76.39259494,-23.2156,3.22,11.26004199,-0.71879402,30.47901048,木业家具
603799,华友钴业,0.42,"""-""",1747176309,66.00526934,251661354,820.9704029,333.4396,5.63,7.75857015,-0.27631865,31.04853367,有色金属
603360,百傲化学,0.21,"""-""",95749447.67,15.49676697,27484750.63,47.69419755,7.0586,4.56,5.61029607,0.17569267,48.70238101,化工行业
832381,国汇小贷,0.01,"""-""",3823319.95,-5.41986329,1832701.97,72.21493826,-53.4256,1.01,1.21736197,0.02482942,"""-""",-
832257,正和药业,0.09,"""-""",30880875.58,8.22538551,7581807.28,-1.03537847,"""-""",3.13,2.92529943,-0.25298933,65.65223271,-
2858,力盛赛车,-0.12,"""-""",13398154.03,31.02898107,-5889874.67,31.08705668,-120.2611,-3.63,5.60669053,-0.41064217,13.06130088,文化传媒
831379,融信租赁,0.01,"""-""",51689105.51,85.30307059,4953732.42,-38.42829492,173.2325,0.23,1.06572469,0.01565324,92.4805845,-
603228,景旺电子,0.37,"""-""",904634323.4,33.01137241,151141600.9,46.41201028,18.2615,5.15,7.38393259,0.49044085,32.56260295,电子元件
832088,鑫鑫农贷,0.02,"""-""",15442783.81,-30.8693411,9830104.43,-36.14474185,50.8828,1.25,1.3869495,0.00462314,"""-""",-
603877,太平鸟,0.12,"""-""",1514449539,11.47419331,58609658.19,-4.59822454,-68.9968,1.94,6.61148663,-0.03569917,54.39761383,纺织服装
832379,鑫融基,0.0083,"""-""",63209983.36,3.15032743,13593152.32,-16.37136463,-50.2077,0.65,1.27902463,-0.22112476,"""-""",-
831959,香塘担保,0.0162,"""-""",3000786.75,-44.72731503,4866611.49,108.1155228,-25.9993,1.25,1.309876,0.00190066,"""-""",-
603990,麦迪科技,-0.04,"""-""",33076790.86,13.37534106,-3165002.47,-77.0021172,-113.4261,-0.8,4.89754181,-0.41779489,79.53557073,软件服务
831199,海博小贷,0.01,"""-""",18220147.65,-24.34731676,9709371.52,-25.29507449,11.4014,1.15,1.29039239,-0.06563601,"""-""",-
831618,文广农贷,0.011,"""-""",4903767.09,-26.21716717,2691009.86,7.9546335,252.291,0.83,1.30272596,0.02691126,"""-""",-
831187,创尔生物,0.09,"""-""",25385014.72,64.78928676,6914131.41,-19.67463662,-9.3711,5.2,1.68677606,0.02719152,78.91931555,-
2833,弘亚数控,0.4,"""-""",188885806,83.28083039,53749529.91,153.2235245,53.3169,7.33,5.709266,0.43874151,38.30203111,专用设备
831503,广安生物,0.11,"""-""",167282147.9,6.07304077,15356385.22,-17.70025146,"""-""",3.82,2.92510333,-0.06342291,25.91646371,-
831098,通利农贷,-0.02,"""-""",21511591.83,-8.19808112,-10071898.88,-192.9192217,-365.6674,-1.05,1.5069192,0.0234804,"""-""",-
2807,江阴银行,0.0989,"""-""",550765000,-8.34026761,174733000,-1.16352735,-34.7261,1.99,5.00083473,0.17106869,"""-""",银行
2839,张家港行,0.12,0.12,603401658.2,-6.15529414,203729264.5,6.12048836,17.2865,2.58,4.51852077,-0.52056523,"""-""",银行
601128,常熟银行,0.14,0.14,1145941000,15.37089222,316320000,11.51260475,19.1866,3.17,4.54538438,-0.55107778,"""-""",银行
601229,上海银行,0.65,0.64,8185120000,-11.87782322,3874419000,6.54932475,14.0597,3.29,19.95812189,-3.91600163,"""-""",银行
603323,吴江银行,0.15,"""-""",622036000,13.14127107,170231000,9.82361746,94.0839,2.17,7.1204414,0.20357282,"""-""",银行
603716,塞力斯,0.29,"""-""",162757371.5,17.75726624,14630848.58,32.86433852,-23.414,1.72,16.74037413,-0.28259067,32.04781834,医疗行业
603968,醋化股份,0.23,"""-""",422482077.3,45.74150061,46960523.91,146.5203371,3.3254,3.65,6.41979512,-0.05670628,22.22819266,化工行业
603708,家家悦,0.26,"""-""",3032284232,2.22247669,92229528.4,6.37620907,26.5549,3.88,6.72925609,1.1419313,21.1781537,商业百货
603888,新华网,0.1,"""-""",206560034.2,22.28219408,20942803,9.29662225,-82.4519,0.88,11.75439808,-0.22412541,50.63801388,电子信息
603223,恒通股份,0.13,"""-""",702286659,86.11774216,16051886.31,37.881923,18.5909,2.5,5.42449243,0.4788442,7.80885786,交运物流
603016,新宏泰,0.09,"""-""",80342874.15,-4.76824914,12749361.78,-9.69757929,-24.9912,1.55,5.59060963,0.11071303,40.36724314,输配电气
2810,山东赫达,0.1622,"""-""",137273006,9.19668676,15499978.69,38.49908314,40.3249,2.43,6.76901512,-0.3676046,24.29598167,化工行业
