scode,sname,b,c,t,y,p,st,sh,r,mg,bps,xsmll,pn
603580,艾艾精工,0.6213,0.5692,149385638.4,1.54803068,31065178.11,4.17033563,-5.1799,15.57,4.30375477,0.65170213,48.69869587,塑胶制品
603656,泰禾光电,1.05,1.03,370656298.3,19.51601404,83659609.8,11.35981691,-21.5944,23.94,6.7712859,1.44389556,52.648805,机械行业
832522,纳科诺尔,0.53,0.51,181844270.2,80.97836126,22136375.33,99.12923269,"""-""",24.82,2.39,0.05447416,34.59300052,-
837225,天泽物网,0.07,0.05,41535695.59,3.57465875,1618378.49,-61.79135172,"""-""",6.79,1.11,0.04178467,52.07832688,-
832539,新广联,0.05,0.0143,35160524.64,-29.75342145,1608695.58,-50.91274982,"""-""",4.31,1.24,-0.08258741,32.42266566,-
832563,帮豪种业,0.19,0.18,99183954.67,9.48704422,21753895.26,-13.59480767,"""-""",9.71,2.27,0.2316262,45.12885171,-
832566,梓橦宫,0.41,0.27,215830862.9,11.15528157,23509613.68,-22.84830118,"""-""",9.45,4.44,0.61631039,74.03752276,-
300575,中旗股份,1.4,1.36,898466527.9,11.31282813,77159329.59,-18.61508986,42.7815,15.36,12.35244311,1.42472063,20.77070818,化肥行业
832517,联邦化工,0.44,0.42,325767963.5,-3.30521694,41260329.22,-7.26907396,"""-""",24.4,1.83,0.41081901,18.7651746,-
832499,天海流体,0.23,0.3,66763157.31,32.79462136,11062624.31,4.68274847,"""-""",19.54,2.11,0.07859025,27.17946609,-
603089,正裕工业,1.1,1.07,691866834.2,21.03079393,88201452.73,31.29640924,2.7504,24.21,5.06839046,0.86661175,29.41629106,汽车行业
832377,创一佳,0.18,0.19,526200358.7,12.74407962,26986014.22,35.27665693,"""-""",12.31,1.77,-0.24715047,15.57016126,-
832453,恒福股份,0.04,0,52266393.55,-33.7808602,3326705.02,-79.73296934,"""-""",3.01,1.34,-0.06725655,62.73411577,-
832382,阳光小贷,0.11,0.11,37193060.79,-23.70287405,21539487.69,-21.05636247,-33.8549,8.68,1.24,0.28113499,"""-""",-
833348,亿阳值通,0.22,0.17,17462369.24,-32.48298071,2248448.45,-34.29326312,"""-""",10.63,2.23,0.19961661,34.4655225,-
300684,中石科技,0.5659,0.4642,198420027.2,11.38029349,36870397.79,9.42905383,"""-""",11.66,5.09080593,0.68994339,45.21535781,材料行业
831640,碧沃丰,0.1615,0.1283,61371746.54,195.9701684,4959373.72,39.79326053,"""-""",12.65,1.3567,-0.4959647,35.50976348,-
832283,天丰电源,0.7017,0.6228,275314945.9,-5.34759027,40683413.99,-18.76970771,"""-""",13.24,5.84,-0.10436641,36.45255194,-
832213,双森股份,0.2,0.32,98097906.56,19.88222001,6503158.19,304.8074461,"""-""",22.5,1.87,-0.27703007,16.09485061,-
300619,金银河,0.77,0.64,292680572.9,61.9137587,43117707.05,80.10238697,840.1475,23.19,3.65863681,0.16218211,33.63386554,专用设备
832258,太阳传媒,0.36,0.36,54228187.31,88.56640716,10271609,86.92118376,"""-""",27.95,1.42,0.26144665,35.97269979,-
601375,中原证券,0.22,0.21,2008852561,-49.38483643,718646243.1,-48.86901209,-30.6688,8.89,2.69695001,-0.6886272,"""-""",券商信托
300682,朗新科技,0.34,0.27,749510264,21.33541604,122086980.6,70.24222943,1351.2807,15.4,4.33716913,0.28745618,48.35955767,软件服务
832705,达瑞生物,0.25,0.19,414705126.9,106.5904168,53344825.13,83.56907399,"""-""",11.51,3.39,-0.29150599,29.66923695,-
832166,晶都农贷,0.1,0.09,9384134.8,-14.09306418,5840494.27,-24.1557687,48.7897,7.38,1.32,0.10704207,"""-""",-
832120,永辉化工,0.67,0.64,162335858.7,2.76912886,21255695.13,-21.53081456,"""-""",19.26,3.41,0.57630354,39.50939437,-
832069,科飞新材,0.26,0.183,17978438.08,19.41040011,3957395.55,44.54936,"""-""",19.84,1.41,0.10563525,44.03899413,-
831981,中浩紫云,0.39,0.4,400367317.3,50.53883074,29595448.6,47.34359812,"""-""",19.39,2.27,0.13496967,13.72076962,-
831970,四川永强,0.08,0.0506,100000183.4,22.69699557,2644728.73,10.78822361,"""-""",4.65,2.02,0.16934669,15.14452771,-
831330,普适导航,0.25,0.1957,102125701.1,0.01415986,12545850.72,-28.81104615,"""-""",13.06,2.02,-0.17086551,55.71047021,-
831327,飞翼股份,0.05,0.01,139568859.8,-17.01381918,7248148.26,62.15172667,"""-""",2.76,1.97,0.05588147,36.18238597,-
831308,华博教育,0.29,0.34,22516241.19,19.56172553,5486081.41,-20.4376891,"""-""",19.63,1.64,0.38742958,90.17745417,-
831353,力源环保,0.36,0.36,201766690.1,11.83028508,25246003.69,50.3649411,"""-""",12.71,3.04,-0.45025419,26.62091054,-
831305,海希通讯,0.91,0.85,145222782.3,9.69276597,48337738.17,60.38057758,"""-""",22.69,4.16,0.94590669,57.46677583,-
831268,惠丰润滑,0.28,0.27,50263733.42,12.00246492,2820030,-20.54130183,"""-""",14.93,1.73,0.66872953,37.38054247,-
831961,创远仪器,0.22,0.07,153488443.8,-2.08659808,15771685.93,-43.03503531,"""-""",5.75,4.13,0.25834055,35.34663136,-
831885,鱼鳞图,0.35,0.35,116172714.4,72.26359848,15360442.91,2406.727196,"""-""",20.77,1.56,-0.00018372,46.78824264,-
831240,祺景光电,0.53,0.55,37460631.49,92.30702933,10513565.57,83.13526128,"""-""",36.38,1.71,0.65492726,54.28411957,-
831943,西格码,0.2,0.19,188757631.1,203.4100334,10136506.83,289.7112527,"""-""",16.73,1.34,0.60658663,13.53207021,-
831938,上海亿格,0.5285,0.5256,63039422.78,65.90597654,5615286.26,-13.5030296,"""-""",18.69,3.09,1.53764117,30.91429098,-
832005,永盛新材,0.18,0.08,58130711.71,39.52169569,2411859.45,-47.43018163,"""-""",8.46,2.23,-0.25706694,22.34057901,-
831701,万龙电气,0.19,0.17,231200517,-1.80675847,15773724.05,-30.80134471,"""-""",7.83,2.44,0.35249973,48.55760165,-
831228,夏阳检测,0.59,0.58,55915722.1,97.41068133,19186851.9,140.4522248,"""-""",29.02,2.91,0.81529082,67.15846748,-
831737,地浦科技,0.17,0.2,172091862,33.77128924,16628855.84,54.06633692,"""-""",13.04,1.4,0.36113296,28.1650076,-
831564,欧伏电气,0.33,0.32,400636501.8,4.63153141,28921855.03,9.52229957,"""-""",15.88,2.25,0.08204349,20.9227151,-
831565,润成科技,0.03,0.01,106830412.1,18.8088651,6060270.95,14.59740142,"""-""",1.77,1.96,-0.03560615,37.65126181,-
831213,博汇股份,0.97,0.96,262868507.1,26.90285886,69562290.53,47.79301212,"""-""",56.37,3.02,0.26040383,46.91195195,-
831418,三合盛,-0.35,-0.8448,61215232.54,117.2365519,-8396752.55,-261.8014805,"""-""",-28.39,1.08,-0.56236578,-18.25659767,-
831619,五舟科技,0.16,0.01,148130410.3,10.3869443,4584294.06,-27.13209636,"""-""",10.64,1.61,-0.01061348,21.74384015,-
831583,未来宽带,0.05,-0.08,207830979.9,7.70006197,5514628.73,-73.50354377,"""-""",1.42,3.59,0.12404688,27.75082137,-
831186,金鸿药业,0.3,0.28,251113272.7,14.22221376,19901103.49,1.1110517,"""-""",13.81,2.32,0.69884435,46.63853113,-
831163,艾科新材,-0.24,-0.27,24026715.99,18.51515624,-4999453.89,-59.46882585,"""-""",-41.22,0.69,-0.63313343,21.50324927,-
300562,乐心医疗,0.55,1.6,770644439.5,22.51791191,80520708.66,60.4355496,10.8727,29.16,8.57894995,1.32503414,33.04688629,医疗行业
831159,安达物流,0.5,0.4526,388869983.9,10.99036672,26523364.06,-8.76914211,"""-""",17.85,2.76,0.88957125,13.73051569,-
831146,建科节能,0.12,0.12,33981335.89,-12.12582019,3250549.06,6.51122957,"""-""",9.17,1.35,1.05165817,23.25993332,-
831428,数据堂,-0.11,-0.15,96801511.42,42.05171471,-16871029.94,-527.9628003,"""-""",-5.61,1.94,-0.28374143,39.68108015,-
831367,红山河,0.14,0.07,112715923.1,42.46911235,11325058.98,34.50412437,"""-""",9.19,1.57,0.2488647,19.25445108,-
831467,世窗信息,1.01,0.9716,51909507.31,1.80876333,12628071.43,-14.35553021,"""-""",34.14,3.45,-0.19335448,45.97096445,-
831490,成电光信,0.09,0.08,25012520.63,30.42837634,4700807.56,-53.02441037,"""-""",6.57,1.57,-0.10680513,55.74905375,-
831453,远泉股份,0.1,0.05,127886248.5,-24.56357615,6036010.7,-80.61874227,"""-""",1.94,5.23,0.13188863,24.04424226,-
831140,力阳科技,0.48,0.47,54862998.52,99.76386122,12456867.35,53.82665437,"""-""",28.31,1.83,0.89834333,39.99102621,-
603336,宏辉果蔬,0.59,0.57,676309712.8,7.05285599,60618410.85,-3.09153317,-6.1265,13.15,5.55771538,0.09720319,16.23971122,农牧饲渔
831132,临风股份,-0.07,-0.11,43169158,-25.89888089,-5336452.24,-494.2725564,"""-""",-6.47,1.05,-0.05360108,34.95005721,-
400061,长油5,0.1114,0.1053,5781236542,5.51056339,559666772.4,-10.81671897,-14.0199,20.77,0.59629487,0.25901399,18.01035161,-
831025,万兴隆,0.13,0.1381,865840396.5,15.92210894,11905805.8,47.52952015,"""-""",6.8,2.14,0.01322967,6.36718217,-
831045,科慧科技,0.01,-0.02,60512781.03,42.09423163,590867.08,119.8216062,"""-""",0.75,1.62,-0.00317441,39.40683089,-
830999,银橙传媒,0.36,0.34,744296898.3,106.8333904,48283234.73,-7.92062158,"""-""",15.43,2.33,0.27369173,14.07625819,-
831063,安泰股份,0.56,0.58,521736864.8,45.03237849,38008291.28,28.93490855,"""-""",13.96,4.19,-0.46448116,23.66610536,-
831082,汇鑫嘉德,-0.11,-0.1643,25639309.94,112.0066116,-8129860.54,10.92573268,"""-""",-10.62,0.98,-0.08116843,-1.3786671,-
831019,博硕光电,0.1665,0.1636,167784569.9,-7.04317019,60277937.05,17.78527991,"""-""",11.38,1.53,0.09458755,60.90915117,-
831072,瑞聚股份,0.43,0.43,80315695.43,19.28269664,21574453.97,5.46472192,"""-""",25.31,1.95,0.16537872,49.36141776,-
831043,锦旺农业,0,"""-""",15586800.14,13.91270877,42861.65,-95.28715219,"""-""",0.27,1.22,0.13548339,19.91059763,-
830950,华隆股份,0.12,0.08,207213215.2,-24.11556148,13306033.53,-21.3545878,"""-""",8.06,1.47,0.07164335,14.62284225,-
830873,奥测世纪,0.03,0.01,18148581.67,44.09116742,320338.31,-71.33423372,"""-""",1.45,1.76,0.12862265,68.06244793,-
600908,无锡银行,0.52,0.52,2519896000,5.21745952,892768000,7.13181718,-13.7396,11.52,4.74669427,1.67,"""-""",银行
603186,华正新材,0.87,0.81,1249503047,40.55721029,84794531.47,107.6525671,-36.2993,22.7,4.19865058,0.04340304,21.97903061,金属制品
603098,森特股份,0.61,0.58,1696061775,58.19177401,206888611.1,19.455255,30.2053,20.66,3.98463461,0.1510726,25.75953878,工程建设
300427,红相股份,0.26,0.24,410557480.8,34.49672397,73815900.71,4.05710829,4257.0314,12.49,2.18838409,0.46006175,52.37516959,输配电气
300528,幸福蓝海,0.35,0.3,1538052460,7.01221965,112499091.4,5.06957715,481.9971,7.54,5.94173978,1.49538997,42.87527484,文化传媒
830779,武汉蓝电,0.62,0.6,33669137.02,16.96558987,18703625.79,31.62595703,"""-""",40.95,1.72,0.60493192,77.122956,-
300516,久之洋,1.31,1.2,473196469.4,22.48202299,140932026.5,17.62935826,10284.0095,16.91,9.71994609,0.77489506,46.49835977,电子元件
603800,道森股份,-0.2887,-0.3251,416710326.5,-29.4098279,-60039602.07,-317.4671802,-187.1165,-6.34,4.36012567,-0.2432211,11.53678288,专用设备
2821,凯莱英,1.38,2.68,1103194952,32.81781034,252735199.9,64.60005937,-35.6397,24.11,15.54387311,2.46630351,51.60271442,医疗行业
603636,南威软件,0.127,0.112,468074426.7,36.66673875,51474724.91,-18.47570148,390.7179,5.86,8.68458554,-0.56221799,32.46517519,软件服务
300480,光力科技,0.17,0.13,132153169.7,9.47625023,30910509.34,26.74956709,3460.5331,6.64,2.57109628,0.10572803,62.12405134,专用设备
603556,海兴电力,1.77,1.68,2164152302,9.02138558,508149911.8,20.26347088,18.711,25.44,11.20869248,1.31268317,44.32868607,输配电气
603667,五洲新春,0.55,0.49,1073335358,14.21605258,88692932.75,4.21634477,-5.8804,11.65,5.6352297,0.56456856,23.14909538,机械行业
300479,神思电子,0.1288,0.083,279334476.8,-20.00614415,20605805.73,-58.30887065,441.4258,5.1,2.51297454,-0.29454442,30.37651611,电子信息
300445,康斯特,0.2701,0.2635,176102463.5,8.35498315,44080073.4,3.31437758,95.4026,11.32,2.48247742,0.26202683,70.11633885,仪器仪表
603883,老百姓,1.11,1.07,6094431275,33.40164471,296895435,23.44831625,39.7933,14.06,6.9303016,1.17325031,36.06409379,医药制造
603528,多伦科技,0.498,0.4932,832156435.9,13.52126964,308798238.5,1.25863,-12.1431,28.86,6.60036751,0.47729638,60.42900038,电子信息
430755,华曦达,0.47,0.37,176751385.5,35.79894517,10153180.21,90.40684713,"""-""",18.88,2.85,0.27482657,19.44904325,-
430762,荣昌育种,0.16,0.15,123182631.2,17.19677003,22713180.43,930.5839958,"""-""",11.68,1.81,0.22132629,40.0243657,-
300406,九强生物,0.55,0.54,667402749.7,17.87367035,271646051.8,10.85631807,23.6563,21.42,2.77665104,0.48651818,68.45578567,医药制造
2786,银宝山新,0.26,0.22,2821770945,17.48430326,99043278.71,30.14463006,40.9471,9.88,2.74538807,0.2329571,16.47519621,机械行业
430727,金格科技,0.21,0.17,40301905.23,6.2249969,6584464.43,-35.60090531,"""-""",14.65,1.52,0.1145786,86.88332691,-
300455,康拓红外,0.17,0.24,283626915.6,12.50778191,67482928.97,10.09291119,65.3158,10.9,2.30795274,-0.04783436,43.57271164,电子信息
300523,辰安科技,0.6452,1.12,547580090.4,32.5782665,79355665.13,2.00256852,997.4965,15.22,9.93831407,0.44706323,55.78051514,软件服务
603698,航天工程,0.4,0.37,1303030051,-15.94503632,163861750.7,-44.63464303,982.8235,7.11,5.68987769,-0.51120491,36.23686196,化工行业
603030,全筑股份,0.2,0.1347,3335888891,52.67712328,100391414.3,21.63862808,717.458,9.89,8.06474054,-1.63777596,10.2358697,装修装饰
600958,东方证券,0.41,0.38,6876188935,-55.44495982,2313974858,-68.41086779,-26.0359,6.25,6.51326701,-0.75892504,"""-""",券商信托
2770,科迪乳业,0.09,0.12,804758571.6,17.8159642,89495347.35,-7.42860946,-25.3212,7.91,2.69067374,0.36881882,31.57829265,食品饮料
601211,国泰君安,1.21,1,25764651745,-31.47084866,9841416726,-37.3169789,-16.4301,10.64,13.11,-7.71356055,"""-""",券商信托
603309,维力医疗,0.4,0.31,515419906.2,-6.09453814,79249982.51,-13.22193217,-24.8309,9.69,4.28725087,0.42674008,37.40122584,医疗行业
430489,佳先股份,0.49,0.44,110792495.4,0.58700748,24155097.9,20.7569914,"""-""",13.24,3.83,0.36936404,32.98418043,-
430653,同望科技,0.23,0.18,103780123.2,28.35844362,13133737.87,66.99671644,"""-""",10.34,2.35,0.52243508,72.34866416,-
430464,方迪科技,-0.56,-0.6858,106655418.2,-22.29586968,-12619127.22,-783.217824,"""-""",-36.06,1.27,-0.4352159,18.17228454,-
430453,恒锐科技,0.17,0.14,33704882.7,9.43337331,5544712.88,35.51466591,"""-""",8.8,2.06,0.14536569,73.31308953,-
430408,帝信科技,0.32,0.2849,80976355.53,13.97417735,16176097.28,-16.40619114,"""-""",8.22,4,0.05371147,66.69026122,-
430432,方林科技,0.5173,0.4987,360237632,-11.73762518,34972835.41,-36.05831628,"""-""",10.38,4.7,0.24463085,24.42239663,-
430430,普滤得,0.31,0.29,83606980.11,-16.96330015,17297442.24,7.47197895,"""-""",8.8,3.61,0.31606386,47.53951343,-
430370,谢裕大,0.13,0.01,147622941.8,-0.14674525,8910523.01,-52.37253866,"""-""",5.25,2.56,0.16612107,43.55599727,-
430418,苏轴股份,0.69,0.63,265299755.4,9.55997277,45392781.91,9.65741976,"""-""",24.8,3.12,0.63601581,38.51162504,-
430552,亚成微,0.15,0.13,76743516,44.40766817,4387299.88,-10.69826672,"""-""",7.95,1.94,-0.37980807,23.10366044,-
430588,天松医疗,0.6,0.56,90639024.94,15.78046422,26957356.43,23.51027893,"""-""",18.43,3.34,0.71160864,65.26676418,-
430607,大树智能,0.37,0.36,104212813.2,-12.80295582,30696371.69,-9.76288567,"""-""",20.61,1.93,0.11975378,60.87271078,-
430618,凯立德,-0.3,-0.3415,115882193.1,-38.06244658,-104493923.7,-568.0360995,"""-""",-23.27,1.15,-0.14402117,51.89408959,-
430318,四维传媒,0.18,0.18,278459767.7,-11.50856496,23281250.73,-7.9381902,"""-""",5.61,3.23,-0.06194465,25.63959201,-
430276,晟矽微电,0.15,0.07,231371375.1,64.60518327,6172534.95,2629.475942,"""-""",7.95,1.98,-0.40359393,17.73700756,-
430290,和隆优化,0.0487,0.0389,20738390.89,-3.62301778,1752569.99,-76.32351686,"""-""",3.76,1.32,-0.12180419,85.91741922,-
430256,卓繁信息,0.57,0.5654,51341276.83,103.136515,17966912.15,2072.518832,"""-""",38.65,1.78,0.12446989,66.51722785,-
430236,美兰股份,0.29,0.24,122251573,19.45884028,17182399.02,22.54461439,"""-""",20.31,1.55,0.17948551,28.27488516,-
430244,颂大教育,0.53,0.43,352223083.5,38.97196677,53469499.22,67.44103055,"""-""",16.35,3.5,0.66513267,38.10460037,-
430208,优炫软件,0.53,0.53,212505933.8,51.52309945,44820604.91,40.01407655,"""-""",11.64,4.74,0.3338151,52.68140588,-
603993,洛阳钼业,0.06,0.05,6949571007,65.59057849,998040580.8,31.12098491,478.9949,5.52,0.22192027,0.03452114,33.46613587,有色金属
601016,节能风电,0.045,0.035,1415192368,4.10649631,188596846.2,-7.2601722,442.6005,3,3.05734085,0.5479157,44.98870138,输配电气
601326,秦港股份,0.07,0.05,4911006420,-28.72159967,365029064.5,-72.85000581,1047.4393,3.14,2.27396169,0.29603239,27.2361475,港口水运
2700,新疆浩源,0.19,0.19,348072857.5,-17.60143892,80055279.37,-27.77690369,58.9757,9.24,2.12864103,0.30737327,40.91906671,公用事业
300403,地尔汉宇,0.57,1.24,758200507.8,8.88906954,191565959.2,29.60717299,-29.0807,15.25,9.99601656,1.25983541,41.90525972,机械行业
601225,陕西煤业,0.28,0.26,33131746363,1.90871293,2754885332,192.1815955,122.8425,8.35,3.43173735,0.82665379,43.38879596,煤炭采选
601038,一拖股份,0.2245,0.1627,8871153114,-8.12323208,223369729.4,65.06435746,-130.4421,4.69,4.84922235,2.10179206,18.40251794,机械行业
300328,宜安科技,0.0759,0.0626,563025335.6,1.40470303,30687721.88,-42.92737931,239.5525,4.47,1.77869648,0.07100433,28.26436001,金属制品
2631,德尔未来,0.29,0.21,1131554825,0.94094046,191043294.6,17.87242569,1.8259,11.06,2.25408358,0.31444861,34.23240816,木业家具
2497,雅化集团,0.14,0.13,1579432857,17.57421999,133814024.4,12.89290443,103.838,5.95,2.48896309,0.0891809,41.80877639,化工行业
601919,中远海控,-0.97,-0.69,71160180860,9.41728983,-9906003613,-2210.796045,65.8929,-44.19,1.79353991,0.14873643,-0.99159317,港口水运
2079,苏州固锝,0.156,0.133,1187334429,46.23318648,113409678.1,396.6755558,19.2674,8.06,2.01200342,0.23224334,19.50122912,电子元件
6,深振业A,0.58,0.57,3358826446,-8.0858792,778580910,86.82078108,5256.6515,16.56,3.70752299,1.26550518,29.12607748,房地产
705,浙江震元,0.14,0.11,2440003893,12.68781597,45275577.95,35.00747459,1080.5574,3.53,3.87075599,0.34715669,14.3723687,医药制造
600635,大众公用,0.22,0.21,4534680369,-0.8024271,547644267,18.76017389,-10.5851,9.47,2.45261298,0.20488069,14.02144528,公用事业
2624,完美世界,0.96,0.78,6158831751,25.86848838,1166313136,767.5389805,33.9271,26.73,5.48752924,0.87846944,60.96209005,文化传媒
600438,通威股份,0.3218,0.2572,20884048996,11.24297067,1024724402,39.06872898,-81.6353,14.38,3.00796796,0.62632677,15.73259629,农牧饲渔
600340,华夏幸福,2.22,2.05,53820587476,40.39656484,6491579082,35.21945403,191.9334,29.54,8.24411235,2.62714186,33.02720035,房地产
300327,中颖电子,0.5156,0.5116,517702356.2,25.84793164,107632540.6,116.2026244,40.918,16.35,3.65335071,0.44347668,44.20285444,电子元件
300282,汇冠股份,0.56,0.53,1696184817,3.69584508,125702489.1,212.7743252,-29.7866,9.84,8.56334188,0.71886208,22.25864443,电子信息
430085,新锐英诚,0.32,0.27,212516478.4,11.95238016,18394450.96,68.14153646,"""-""",12.13,3.52,-0.63675279,16.85064072,-
2606,大连电瓷,0.23,0.42,752828611.2,23.64390507,94167518.8,155.0003646,33.509,11.77,4.16116088,0.29383748,37.51939346,输配电气
2482,广田集团,0.26,0.2,10112537436,26.24873521,402721899,44.38552631,-22.047,6.8,3.93769403,0.1386267,10.80142296,装修装饰
2457,青龙管业,0.06,0.06,825477113.2,0.80920342,21207282.01,-56.32025385,79.1351,1.19,5.35523965,0.51645733,29.97839971,水泥建材
2429,兆驰股份,0.09,0.18,7477346378,22.66235186,374390911.7,8.31468808,-81.0407,7.26,4.26558557,0.35163301,15.52050802,家电行业
601018,宁波港,0.17,0.16,16325329000,-2.03111657,2298920000,-12.98752715,-41.5022,6.82,2.63,0.36,24.86749272,港口水运
2409,雅克科技,0.2034,0.1583,894478347.2,-11.06217246,67840939.08,-24.85538731,141.3195,4.92,4.57750718,0.21255662,23.26072955,化工行业
2303,美盈森,0.1542,0.1046,2219276357,10.06006563,223397139.2,1.32178693,-88.3412,8.26,2.56748177,0.06461124,29.45044286,包装材料
300018,中元股份,0.22,0.22,359010984.1,32.49537902,106780191.7,42.0835895,95.9235,7.75,2.95832697,0.24828372,63.53679201,输配电气
2367,康力电梯,0.5592,0.4905,3314058122,1.33765972,424068338.6,-13.23503435,-54.7222,15.1,4.37426905,0.45127496,36.75124326,机械行业
